Timestamp,LastSenior,LastSenior01,CorrespondingCurrent,CorrespondingCurrent01,CorrespondingBest,CorrespondingBest01,CVStatement,CVStatement01,PrimaryResearch,PrimaryResearch01,BasicApplied,BasicApplied01,Interdisciplinary,Inter01,YearssincePhD,PhD01,WhereLive,WhereLive01,CurrentDept,Dept01
4/6/16 12:33,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Often,4,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/8/16 20:15,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Outside biology,7,Applied,2,Often,4,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/6/16 8:43,"Not sure, but probably no",3,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Ecology (primarily field-based),1,Basic,1,Often,4,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/10/16 13:27,Yes,6,The corresponding author is usually the senior author,4,The corresponding author should be the senior author,4,Yes,4,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Often,4,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/6/16 15:25,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Rarely,2,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/7/16 2:13,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Rarely,2,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/11/16 19:58,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Rarely,2,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/8/16 19:54,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Rarely,2,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/6/16 10:16,Yes,6,The corresponding author is the person with the most stable contact info and/or internet access,2,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Sometimes,3,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/7/16 10:12,No,1,The corresponding author is the person with the most stable contact info and/or internet access,2,The corresponding author should be the person with the most stable contact info and/or internet access,2,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Sometimes,3,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/6/16 11:45,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,10-Jun,3,North America,5,A Natural Resources department (or similar),3
